"COMUNE","CODICE_COMUNE","ETA_MEDIA","PERC_MASCHILE","POPOLAZIONE","PERC_SI_EL22","BASSA_ISTR","ALTA_ISTR","PERC_STRANIERI","PERC_SI_CITTAD_REF25","POSIZIONE_GEO","NUM_VOTI_SI","NUM_VOTI_NO","SI_NO","PERC_SI","SUPERFICIE_kmq","INDICE_POVERTA","INDICE_DISUGUAGLIANZA","INDICE_CETO_MEDIO","DENSITA_Xkmq","FASCIA_POPOLAZIONE"
"MARENE",4117,42.8433303491495,0.507609668755595,3351,0.749690210656753,0.521786891248627,0.0710362504577078,0.107430617726052,0.638846737481032,"N",930,643,"si",0.591226954863319,28.987,-1.10273966466538,0.452932042351077,0.422552781048114,115.60354641736,"Piccolo"
"MARENO DI PIAVE",26038,45.8899063032368,0.502661839863714,9392,0.74788877445932,0.469735411380935,0.0715234988522411,0.0653747870528109,0.540642722117202,"N",3020,1542,"si",0.661990355107409,27.718,-1.11103936985823,0.196467928034686,0.180874773284449,338.841186232773,"Medio"
"MARENTINO",1144,49.061757719715,0.4972288202692,1263,0.569405099150142,0.412725709372313,0.122098022355976,0.0277117973079968,0.710659898477157,"N",372,392,"no",0.486910994764398,11.2599,-1.21780544289758,0.314121601798934,0.721123006687396,112.167958862867,"Micro"
"MARETTO",5062,47.0673575129534,0.528497409326425,386,0.592760180995475,0.437125748502994,0.101796407185629,0.0880829015544041,0.64,"N",102,124,"no",0.451327433628319,4.9286,-0.4268030172897,0.854592992473608,1.87730503851289,78.3183865600779,"Micro"
"MARGARITA",4118,46.3913043478261,0.498930862437634,1403,0.741350906095552,0.505862646566164,0.0711892797319933,0.0848182466143977,0.482084690553746,"N",412,274,"si",0.600583090379009,11.3762,-1.00122854873737,-0.192812156037472,-0.53100458046897,123.327648951319,"Micro"
"MARGHERITA DI SAVOIA",110005,47.8601714027966,0.487415426251691,11085,0.543939082115662,0.555479585856613,0.0783356124243016,0.0197564276048714,0.681159420289855,"S",2111,2397,"no",0.468278615794144,35.8948,-0.192486311357246,-0.177320255397798,0.0244396934470384,308.819104717118,"Medio"
"MARGNO",97047,48.0267639902676,0.542579075425791,411,0.839024390243902,0.550561797752809,0.0646067415730337,0.0632603406326034,0.514705882352941,"N",153,53,"si",0.742718446601942,3.5859,2.34023446789647,-0.316890497856148,1.42958314573134,114.615577679244,"Micro"
"MARIANA MANTOVANA",20032,42.34394124847,0.484700122399021,817,0.677053824362606,0.57051282051282,0.0368589743589744,0.172582619339045,0.553191489361702,"N",220,120,"si",0.647058823529412,8.9126,1.17783427378274,-0.790446783218195,-0.138996825944767,91.6679756748872,"Micro"
"MARIANO COMENSE",13143,45.2884781753834,0.493944160440425,25430,0.699542572827221,0.450185185185185,0.105740740740741,0.0887927644514353,0.595996186844614,"N",7288,4884,"si",0.59875123233651,13.8027,-0.418699216095838,-0.484903261961621,0.27594701142765,1842.39315496243,"Grande"
"MARIANO DEL FRIULI",31010,49.9193989071038,0.495218579234973,1464,0.547528517110266,0.413223140495868,0.0879038317054846,0.0457650273224044,0.621686746987952,"N",392,411,"no",0.488169364881694,8.5914,-0.992760825880637,0.29259357058157,0.287104054565185,170.402961100636,"Micro"
"MARIANOPOLI",85008,48.8538011695906,0.478882391163093,1539,0.498575498575499,0.714779005524862,0.0290055248618785,0.00649772579597141,0.573170731707317,"S",224,267,"no",0.456211812627291,13.0703,2.7666955639384,0.718071780361639,1.34611718155672,117.747871127671,"Micro"
"MARIGLIANELLA",63042,40.3739786297926,0.495034569453174,7955,0.31463657484235,0.473842625770388,0.0984663895657159,0.0296668761785041,0.696791685494803,"S",834,2530,"no",0.247919143876338,3.2623,-0.929737888208191,0.166084293111291,-0.124564706031112,2438.46366060755,"Medio"
"MARIGLIANO",63043,43.2663963749106,0.483049981261286,29351,0.36304785233138,0.438297708749808,0.128133169306474,0.0392490886170829,0.680600333518621,"S",3418,8921,"no",0.277007861252938,22.5752,-0.932104815795598,0.260999796143061,-0.311346029895708,1300.14352032319,"Grande"
"MARINA DI GIOIOSA IONICA",80045,44.0702282815472,0.48287888395688,6308,0.591407277509864,0.514259927797834,0.106137184115523,0.0415345592897907,0.616365568544102,"S",1348,984,"si",0.578044596912521,16.184,-0.725501972532834,0.344278205378665,-1.78610070672728,389.767671774592,"Medio"
"MARINEO",82046,45.7095435684647,0.490124481327801,6025,0.399463806970509,0.570261437908497,0.0749818445896877,0.0136099585062241,0.661436829066887,"S",942,1410,"no",0.400510204081633,33.2221,-0.604240096939936,0.350741742367313,-0.828125781741131,181.355182243145,"Medio"
"MARINO",58057,44.0750258486989,0.485309322764088,46424,0.543715587621037,0.366776863740037,0.133825376079547,0.0924306393244873,0.667736185383244,"C",9529,12109,"no",0.440382660134948,24.1809,-0.420798470271009,-0.385607013900169,0.450346859297355,1919.86237071408,"Grande"
"MARLENGO/MARLING",21048,43.3368055555556,0.514236111111111,2880,NA,0.385806451612903,0.0873118279569892,0.106944444444444,0.531380753138075,"N",316,381,"no",0.453371592539455,12.8631,-0.621488025510536,-0.0823215346924182,1.34522648333346,223.896261398885,"Piccolo"
"MARLIANA",47007,49.4345437900519,0.519682636557827,3277,0.590405904059041,0.512126537785589,0.0766256590509666,0.0833079035703387,0.682266009852217,"C",856,751,"si",0.5326695706285,43.0324,-0.994761112396749,-0.0129537192701869,-0.582557832660279,76.1519227372863,"Piccolo"
"MARMENTINO",17105,48.4185692541857,0.5220700152207,657,0.883495145631068,0.582362728785358,0.0299500831946755,0.0197869101978691,0.459016393442623,"N",288,54,"si",0.842105263157895,18.0348,2.35115433777848,-1.28358951243647,0.204442552625461,36.4295694989687,"Micro"
"MARMIROLO",20033,47.1914699360897,0.496282770314334,7667,0.640708915145005,0.505031738659235,0.0781854776281158,0.11008217034042,0.561425061425061,"N",2173,1503,"si",0.591131664853101,42.033,-1.13745249063506,0.329909565962715,-0.340440786817587,182.404301382247,"Medio"
"MARMORA",4119,54.0344827586207,0.5,58,0.741935483870968,NA,0.102040816326531,0.103448275862069,0.555555555555556,"N",17,15,"si",0.53125,41.1258,0.724543415898218,-0.501019705985793,0.816281247111851,1.41030691196281,"Micro"
"MARNATE",12098,45.1974327628362,0.496210268948655,8180,0.690482076637824,0.458052749719416,0.0939955106621773,0.0561124694376528,0.544585987261146,"N",2338,1675,"si",0.58260652878146,4.8464,-1.19121690335321,-0.199893461716803,0.000472314010090014,1687.85077583361,"Medio"
"MARONE",17106,47.0603810138844,0.482725217952858,3097,0.746719908727895,0.51045104510451,0.0759075907590759,0.0613496932515337,0.62402496099844,"N",1094,610,"si",0.642018779342723,23.9308,-0.772969896845801,0.201201808621847,-0.260698023445898,129.41481270998,"Piccolo"
"MAROPATI",80046,48.5552977571539,0.48491879350348,1293,0.562761506276151,0.539965986394558,0.0875850340136054,0.0402165506573859,0.640394088669951,"S",233,281,"no",0.453307392996109,10.519,1.52134726790074,-0.601623360626113,-0.882392154337419,122.920429698641,"Micro"
"MAROSTICA",24057,46.6824651295189,0.497936236834614,14052,0.6830404685836,0.457978466977342,0.103728105415394,0.0545118132650157,0.665289256198347,"N",4201,2997,"si",0.58363434287302,36.5245,-0.400850311224792,-0.297902834966473,0.5818998361107,384.728059247902,"Medio"
"MARRADI",48026,51.5679577464789,0.508802816901408,2840,0.561436672967864,0.532354108773323,0.0770146883684002,0.0683098591549296,0.65234375,"C",713,792,"no",0.47375415282392,154.0525,-0.893377441361957,-0.0566590175800104,-1.22744187585351,18.4352736891644,"Piccolo"
"MARRUBIU",95025,48.9413716814159,0.507300884955752,4520,0.481873954266592,0.632241215574549,0.0481956315289649,0.0157079646017699,0.677949709864603,"S",764,1132,"no",0.40295358649789,61.2348,0.969818847878901,-1.41331334732014,-0.40019335955202,73.8142363492655,"Piccolo"
"MARSAGLIA",4120,53.2186046511628,0.52093023255814,215,0.826923076923077,0.545454545454545,0.0427807486631016,0.0837209302325581,0.5,"N",56,38,"si",0.595744680851064,13.0258,2.27947001842984,-2.26378723379301,-0.828585503791796,16.5057040642417,"Micro"
"MARSALA",81011,46.0012567392643,0.495192972314034,79571,0.391927038180116,0.541722138715912,0.0964998926347434,0.0549195058501213,0.642615763996712,"S",11475,15931,"no",0.418703933445231,243.512,-0.913450651700663,0.503049112254787,-0.50934633585561,326.764184105917,"Grande"
"MARSCIANO",54027,46.8002900005577,0.489599018459651,17931,0.554013209448114,0.419259059315743,0.119103853161482,0.119290614020412,0.634860651865848,"C",4487,4672,"no",0.489900644175128,161.5282,-1.08089208663446,1.12798882564052,1.01324817214026,111.008480252984,"Grande"
"MARSICO NUOVO",76045,49.389378169202,0.488123832399253,3747,0.526411657559198,0.478146853146853,0.11451048951049,0.0221510541766747,0.640718562874252,"S",609,875,"no",0.410377358490566,100.9654,0.931514602838967,-0.515338192493643,0.842662654722811,37.1117234220832,"Piccolo"
"MARSICOVETERE",76046,43.1290947516731,0.496125396266291,5678,0.555043951444119,0.414391070360773,0.116005581024517,0.0438534695315252,0.61981981981982,"S",1174,1215,"no",0.491419003767267,38.0116,-1.78974420361428,1.32088913790322,0.125561297567441,149.375453808837,"Medio"
"MARTA",56034,49.1703125,0.4753125,3200,0.678878076702919,0.464511595221363,0.0934645115952214,0.0540625,0.587368421052632,"C",1095,556,"si",0.663234403391884,33.5405,-0.616519788397281,0.25687406013065,-0.881243382323364,95.407045213995,"Piccolo"
"MARTANO",75040,48.483132814343,0.479948100967209,8478,0.487243002229378,0.540340109960363,0.0926991433320547,0.0202878037272942,0.678809645972293,"S",1771,2356,"no",0.429125272595105,22.2472,-0.509591235711228,0.414266706298043,-0.815776338324963,381.081664209429,"Medio"
"MARTELLAGO",27021,47.4983523208737,0.489407777045476,21242,0.608606557377049,0.433637230997562,0.0918583695536945,0.0621881178796723,0.584122359796067,"N",5707,5662,"si",0.501979065880904,20.1697,-1.18862961727181,0.239023988406994,0.389460979845484,1053.16390427225,"Grande"
"MARTELLO/MARTELL",21049,43.6400476758045,0.541120381406436,839,NA,0.554952510176391,0.00949796472184532,0.0464839094159714,0.22093023255814,"N",65,52,"si",0.555555555555556,142.7956,0.0803852202098562,0.758312924964733,0.920822982450239,5.87553117883184,"Micro"
"MARTIGNACCO",30057,46.8762766267873,0.483221476510067,6854,0.613071139386929,0.39159472226747,0.133409350057013,0.0446454625036475,0.585591133004926,"N",1887,1649,"si",0.533653846153846,26.677,-1.19412868635833,0.611236049178236,0.49859329994759,256.925441391461,"Medio"
"MARTIGNANA DI PO",19057,42.7296639064783,0.502191914271797,2053,0.65162037037037,0.5,0.0814814814814815,0.132001948368242,0.585014409221902,"N",427,349,"si",0.550257731958763,14.9199,-0.976582120076313,-0.26860942978543,-0.701754039495988,137.601458454815,"Micro"
"MARTIGNANO",75041,47.8940870695257,0.496426250812216,1539,0.457317073170732,0.504291845493562,0.103004291845494,0.0279402209226771,0.711453744493392,"S",382,443,"no",0.463030303030303,6.4923,2.32327064757869,-0.426114023141122,1.24469429003629,237.050043898156,"Micro"
"MARTINA FRANCA",73013,47.2448774436412,0.483060272917825,46754,0.59267999465693,0.513710893328308,0.107990953637392,0.0340719510630106,0.660336561060449,"S",10510,11088,"no",0.486619131401056,298.7193,-1.00525378627081,0.830036669014839,0.482743605067901,156.514828469403,"Grande"
"MARTINENGO",16133,42.6926984126984,0.510204081632653,11025,0.754305166199439,0.570161773517076,0.0600359496704614,0.183038548752834,0.532923076923077,"N",3106,1492,"si",0.675511091779034,22.0512,-1.06450408383239,0.120279947776857,-0.156660303146197,499.97279059643,"Medio"
"MARTINIANA PO",4121,45.8737745098039,0.567401960784314,816,0.853025936599424,0.608040201005025,0.0351758793969849,0.181372549019608,0.545454545454545,"N",257,88,"si",0.744927536231884,13.2806,2.58312532271781,-1.84291733295483,-1.28730420288187,61.443007093053,"Micro"
"MARTINSICURO",67047,45.8686042251801,0.491940407864208,16378,0.590309720944496,0.481716161539049,0.0930605389724406,0.149835144706313,0.574100211714891,"S",3353,3098,"si",0.519764377615873,14.6267,-0.729707467475612,0.311401041123335,-0.548722134989587,1119.7330908544,"Grande"
"MARTIRANO",79073,48.8990024937656,0.503740648379052,802,0.437086092715232,0.605555555555556,0.0513888888888889,0.0486284289276808,0.603053435114504,"S",120,138,"no",0.465116279069767,14.8983,2.6643102934829,-0.931184549049502,-0.429126320770234,53.8316452212669,"Micro"
"MARTIRANO LOMBARDO",79074,53.2448759439051,0.496224379719525,927,0.535014005602241,0.573184357541899,0.0871508379888268,0.00539374325782093,0.550898203592814,"S",183,244,"no",0.428571428571429,19.8431,2.79205875972699,-1.37482396803086,-1.35633848357328,46.7164908708821,"Micro"
"MARTIS",90039,51.9734513274336,0.502212389380531,452,0.410112359550562,0.647058823529412,0.0541176470588235,0.00884955752212389,0.725,"S",72,142,"no",0.336448598130841,22.9592,2.39200566465838,-0.8174624676806,0.561527715897502,19.6870971113976,"Micro"
"MARTONE",80047,46.128364389234,0.490683229813665,483,0.540540540540541,0.583524027459954,0.0869565217391304,0.0269151138716356,0.780487804878049,"S",65,94,"no",0.408805031446541,8.3363,6.03844870472991,2.05638250097039,-4.87822144050935,57.9393735830045,"Micro"
"MARUDO",98036,44.3716409376787,0.507718696397942,1749,0.672634271099744,0.495212038303694,0.0595075239398085,0.117209834190966,0.478395061728395,"N",491,307,"si",0.615288220551378,4.2142,0.830333834130344,-1.1728849778631,0.495960576944523,415.025390346922,"Micro"
"MARUGGIO",73014,49.5246219464909,0.499806126405584,5158,0.64327258627375,0.533713802578736,0.098287888395688,0.0329585110507949,0.703327171903882,"S",1051,1294,"no",0.44818763326226,49.0754,-0.0279752069740619,-0.0277105401489854,-0.162520282824503,105.10357531472,"Medio"
"MARZABOTTO",37036,46.90472053287,0.500868809730669,6906,0.420948055634403,0.471635538488392,0.102112061441787,0.114248479582971,0.649978232477144,"N",1353,2268,"no",0.373653686826843,74.5261,-1.0358951624082,-0.0832799402163128,-0.349441578405171,92.6655225484763,"Medio"
"MARZANO",18087,43.1643139469226,0.526821005081875,1771,0.651388888888889,0.496522948539638,0.0716272600834492,0.105590062111801,0.620967741935484,"N",340,344,"no",0.497076023391813,9.2895,-0.810481156082671,-0.382455819788432,-0.404384108307502,190.645352279455,"Micro"
"MARZANO APPIO",61050,48.748985801217,0.519269776876268,1972,0.538198403648803,0.460056657223796,0.0923512747875354,0.0400608519269777,0.628888888888889,"S",401,514,"no",0.438251366120219,28.304,-0.549008109524942,0.02483376749399,-0.750898876558863,69.672131147541,"Micro"
"MARZANO DI NOLA",64047,43.2406613594611,0.491733006736069,1633,0.397241379310345,0.433143669985775,0.125889046941679,0.0526638089406001,0.742296918767507,"S",263,350,"no",0.429037520391517,4.7195,-0.889308032360767,-0.0386368908551583,-0.658007299058841,346.011230003178,"Micro"
"MARZI",78078,45.7513227513228,0.515343915343915,945,0.3215859030837,0.439083232810615,0.119420989143546,0.0878306878306878,0.782208588957055,"S",139,349,"no",0.284836065573771,15.8104,2.21001217513851,-0.762775770770161,1.22972864987624,59.7707837878865,"Micro"
"MARZIO",12099,48.0255591054313,0.530351437699681,313,0.62111801242236,0.438661710037175,0.0594795539033457,0.0670926517571885,0.551020408163265,"N",88,85,"si",0.508670520231214,1.858,1.10824835478934,0.200573008954461,1.01712956433701,168.460710441335,"Micro"
"MASAINAS",111040,52.9941126997477,0.476871320437342,1189,0.558095238095238,0.673231871083259,0.0456580125335721,0.0193439865433137,0.690909090909091,"S",260,236,"si",0.524193548387097,23.6861,0.144741148328508,0.295659344224749,-0.630485675198351,50.1982175199801,"Micro"
"MASATE",15136,43.4815769131667,0.498325173924246,3881,0.573700954400848,0.378319950586782,0.112106238418777,0.0950785879927854,0.628115653040877,"N",934,975,"no",0.489261393399686,4.3866,-1.36757180973932,0.114978111580628,0.594637208609865,884.739889663977,"Piccolo"
"MASCALI",87023,44.1502396332569,0.491630200736265,14397,0.459887005649718,0.498035826524199,0.0820238843494657,0.0401472528999097,0.568965517241379,"S",2416,2805,"no",0.462746600268148,37.846,-0.643864619687946,0.531648339532551,-0.606199897169681,380.410082967817,"Medio"
"MASCALUCIA",87024,43.0846560846561,0.486118892001245,32130,0.461013645224172,0.440582882944517,0.101046726414449,0.00983504512916278,0.642369358669834,"S",4872,7795,"no",0.38462145733007,16.306,-0.398003888505853,-0.307011124804914,0.446299950313852,1970.44032871336,"Grande"
"MASCHITO",76047,48.9944289693593,0.500696378830084,1436,0.477707006369427,0.593067068575735,0.0474755086661643,0.0194986072423398,0.612426035502959,"S",246,324,"no",0.431578947368421,45.8173,1.46227051054252,-0.179871437095743,-0.409200366346128,31.3418730479535,"Micro"
"MASCIAGO PRIMO",12100,47.5035211267606,0.496478873239437,284,0.698412698412698,0.4375,0.0708333333333333,0.133802816901408,0.661016949152542,"N",82,51,"si",0.616541353383459,1.8082,0.501887269955262,-1.60210980747381,0.78713181436944,157.06227187258,"Micro"
"MASER",26039,45.9371350720125,0.495523550019463,5138,0.815509004042631,0.524139472507823,0.0625838176128744,0.061891786687427,0.514376996805112,"N",1917,629,"si",0.752945797329144,25.8571,-1.17049900549683,0.0821564252515812,-0.270647352475822,198.707511669909,"Medio"
"MASERA",103042,48.1576819407008,0.495283018867925,1484,0.696476964769648,0.488112927191679,0.0646359583952452,0.0390835579514825,0.584677419354839,"N",442,274,"si",0.61731843575419,20.3539,-1.16164907683006,0.947731536484612,0.778146878511617,72.9098600268253,"Micro"
"MASERADA SUL PIAVE",26040,45.6810063167066,0.494010019603572,9182,0.702736578232714,0.485017335314512,0.0645121347201585,0.0671966891744718,0.576074332171893,"N",2891,1776,"si",0.619455753160489,28.7522,-1.09644608534919,-0.0908692190927389,-0.133435382908266,319.349475866195,"Medio"
"MASERÀ DI PADOVA",28048,45.8612424763543,0.4981728288908,9304,NA,0.481440099317194,0.0821849782743637,0.0762037833190026,0.578495709237759,"N",2658,2051,"si",0.564451051178594,17.5822,-0.999589320015538,-0.216825408088229,-0.374487218586126,529.171548497913,"Medio"
"MASI",28049,45.9451901565996,0.485458612975392,1788,0.791011235955056,0.515873015873016,0.0615079365079365,0.098993288590604,0.437735849056604,"N",588,230,"si",0.718826405867971,13.7649,-0.638751040969214,0.398453671104543,-0.725149676359076,129.895604036353,"Micro"
"MASI TORELLO",38012,50.5747025121199,0.47465843984134,2269,0.682795698924731,0.507371631926792,0.0859176410777834,0.0881445570736007,0.533697632058288,"N",744,452,"si",0.622073578595318,22.7071,-0.771542733260286,-0.0904861094500965,-0.44286875992589,99.9246931576467,"Micro"
"MASIO",6091,50.7795823665893,0.505027068832173,1293,0.564615384615385,0.48990342405619,0.0763827919227393,0.0703789636504254,0.64010989010989,"N",329,299,"si",0.523885350318471,22.232,-0.985765430863446,0.0303899357380416,-0.355206079651774,58.1594098596617,"Micro"
"MASLIANICO",13144,47.7650985378258,0.498092816274634,3146,0.679183135704875,0.451518477863154,0.0837907061836809,0.0820089001907184,0.571428571428571,"N",853,676,"si",0.55788096795291,1.2884,-0.97556134047608,1.0535864753447,1.32707738419523,2441.78826451413,"Piccolo"
"MASONE",10032,49.9381785283474,0.492159227985525,3316,0.458413926499033,0.479763079960513,0.0704179006252057,0.0376960193003619,0.624286878565607,"N",705,1278,"no",0.355521936459909,29.4412,-0.809204223077639,0.0606028062016353,-0.295283758700709,112.631278616361,"Piccolo"
"MASSA",45010,48.622086486158,0.486385875345671,65814,0.528705148205928,0.437551709873138,0.117881274131274,0.0683593156471267,0.677831912302071,"C",14498,18604,"no",0.437979578273216,93.8248,-0.944193973140241,0.051243579888258,-0.39408085132341,701.456331375074,"Grande"
"MASSA D'ALBE",66054,50.4671641791045,0.514925373134328,1340,0.627705627705628,0.344343517753922,0.154417836498761,0.0507462686567164,0.659016393442623,"S",428,289,"si",0.596931659693166,68.5332,-1.19163090980848,-0.0556727578467198,0.273218360088702,19.5525672228934,"Micro"
"MASSA DI SOMMA",63092,44.1202416918429,0.490030211480363,4965,0.31055900621118,0.571081677704194,0.0618101545253863,0.0159113796576032,0.715299684542587,"S",470,1439,"no",0.246202200104767,3.042,-0.663282129505127,-0.0319144847096223,-0.73325558193943,1632.14990138067,"Piccolo"
"MASSA E COZZILE",47008,48.0021946811257,0.476116705396334,7746,0.585315408479835,0.479596515359927,0.0958276020174232,0.109734056287116,0.596638655462185,"C",2000,1958,"si",0.505305709954523,16.0119,-0.266395600936568,-0.273685113874626,0.0718871190945654,483.765199632773,"Medio"
"MASSA FERMANA",109011,48.6331360946746,0.480473372781065,845,0.521410579345088,0.583333333333333,0.0687134502923977,0.144378698224852,0.697802197802198,"C",165,213,"no",0.436507936507937,7.7793,1.54488318200985,-1.04810597599482,-1.45989506012313,108.621598344324,"Micro"
"MASSA LOMBARDA",39013,44.8850405305822,0.507000736919676,10856,0.435111297774045,0.484606755577714,0.0771531845942914,0.203113485630066,0.549315549315549,"N",1712,2833,"no",0.376677667766777,37.2143,-1.12990186996316,0.351997988539025,-0.0427054439117974,291.715818919071,"Medio"
"MASSA LUBRENSE",63044,44.1900465247427,0.491893416043987,14186,0.517165668662675,0.487715379706445,0.084955328653478,0.0403919357112646,0.673142857142857,"S",2016,3720,"no",0.351464435146443,20.045,-0.689634414175668,0.335956952581034,-1.37948068363787,707.707657770017,"Medio"
"MASSA MARITTIMA",53015,49.8766186171512,0.481676032250183,8186,0.516746411483254,0.493124065769806,0.100747384155456,0.135841680918642,0.645765091249415,"C",1685,2123,"no",0.442489495798319,283.4428,-0.18061475397093,-0.185793433645798,0.0611106569554858,28.88060659858,"Medio"
"MASSA MARTANA",54028,48.097567794241,0.50545149566676,3577,0.643788996029495,0.412883845126836,0.120493991989319,0.105954710651384,0.617283950617284,"C",968,745,"si",0.565090484530064,78.4082,-0.907962927227283,0.80982942619268,0.820935423304391,45.6202284965093,"Piccolo"
"MASSAFRA",73015,44.863840477312,0.49901083372586,31845,0.508334669017471,0.557403491164558,0.083838130398939,0.059349976448422,0.47175217118811,"S",5521,6323,"no",0.466143194866599,127.9938,-0.167046973468932,-0.265226680125178,-0.0974180717158264,248.80111380395,"Grande"
"MASSALENGO",98037,43.4094470561898,0.509738079247817,4467,0.684824902723735,0.467444384156267,0.0634834508952794,0.116409223192299,0.471140939597315,"N",1122,752,"si",0.59871931696905,8.4767,-1.19279264204214,-0.123134533928898,0.545185569394705,526.973940330553,"Piccolo"
"MASSANZAGO",28050,43.0646381578947,0.507072368421053,6080,0.728620689655172,0.468001570475069,0.0740086376128779,0.103453947368421,0.532608695652174,"N",1797,1061,"si",0.628761371588523,13.2509,-1.33054622851477,0.224330596327198,0.347968574071147,458.83675825793,"Medio"
"MASSAROSA",46018,47.7650646611024,0.493167018251857,21806,0.582016090866067,0.524686022270809,0.0799816952255046,0.04659268091351,0.663233240223464,"C",5661,5573,"si",0.503916681502581,68.2456,-0.196325186259014,-0.616355124508902,-0.457925351846972,319.522430750114,"Grande"
"MASSAZZA",96031,45.3787610619469,0.534513274336283,565,0.791505791505791,0.523281596452328,0.0709534368070953,0.123893805309735,0.514851485148515,"N",157,88,"si",0.640816326530612,11.6095,-0.494558070571492,0.190514717908996,1.08790483174796,48.6670399242,"Micro"
"MASSELLO",1145,58.3090909090909,0.563636363636364,55,0.363636363636364,0.415094339622642,0.0566037735849057,0.0181818181818182,0.771428571428571,"N",8,34,"no",0.19047619047619,38.2587,4.96263092070519,3.05547098673817,1.97169739998209,1.4375815174065,"Micro"
"MASSERANO",96032,50.9882791688865,0.498135322322856,1877,0.68640350877193,0.521058965102286,0.0764139590854392,0.0740543420351625,0.644501278772379,"N",536,370,"si",0.591611479028698,27.073,-0.265204955267148,-0.615759057409821,-0.301482941286602,69.3310678535811,"Micro"
"MASSIGNANO",44029,48.3542061986085,0.519291587602783,1581,0.569553805774278,0.494845360824742,0.107511045655376,0.0898165717900063,0.655384615384615,"C",419,342,"si",0.550591327201051,16.3195,-0.576412053496043,0.319766053976675,-0.966736924684652,96.8779680750023,"Micro"
"MASSIMENO",22112,45.9328358208955,0.522388059701492,134,0.72,0.327868852459016,0.0737704918032787,0.00746268656716418,0.764705882352941,"N",48,21,"si",0.695652173913043,21.0322,1.13105874738694,-0.930859924287368,-0.492094483759254,6.37118323332794,"Micro"
"MASSIMINO",9037,54.5445544554455,0.504950495049505,101,0.717391304347826,0.488888888888889,0.0666666666666667,0.0594059405940594,0.347826086956522,"N",45,21,"si",0.681818181818182,7.8506,2.73093437808332,-1.49142412697608,-1.06045211047427,12.8652587063409,"Micro"
"MASSINO VISCONTI",3093,51.8899909828674,0.490532010820559,1109,0.755067567567568,0.474947807933194,0.110647181628392,0.0946798917944094,0.582978723404255,"N",393,190,"si",0.67409948542024,6.8639,-0.998177686036535,0.422252034585214,-0.0588626449874678,161.569952942205,"Micro"
"MASSIOLA",103043,50.6727272727273,0.554545454545455,110,0.735294117647059,0.654205607476635,0.0467289719626168,0,0.157894736842105,"N",41,16,"si",0.719298245614035,8.0549,5.17697033739533,5.0735375238659,4.11520962674327,13.6562837527468,"Micro"
"MASULLAS",95026,51.1733870967742,0.517137096774194,992,0.554778554778555,0.642706131078224,0.0422832980972516,0.00907258064516129,0.70935960591133,"S",188,220,"no",0.46078431372549,18.6805,-0.498023421758174,-0.171336218607833,-1.56151539300104,53.1035036535425,"Micro"
"MATELICA",43024,48.9462081128748,0.482914462081129,9072,0.56288614298323,0.443112276757837,0.0999125764955664,0.0636022927689594,0.58304347826087,"C",2288,2294,"no",0.499345264076822,81.1,-1.15884488628919,0.252048482365268,-0.172764927207062,111.861898890259,"Medio"
"MATERA",77014,45.9405816059569,0.491044475749648,59628,0.439653482811336,0.369486983154671,0.157063552833078,0.0608271281948078,0.597803126320237,"S",8661,18604,"no",0.317660003667706,392.0808,-0.462071494468464,0.205632685082181,1.24191785345495,152.080897610901,"Grande"
"MATHI",1146,48.444891391794,0.49798873692679,3729,0.629382303839733,0.49201566736969,0.0741187104549563,0.0622150710646286,0.609375,"N",904,947,"no",0.488384656942193,7.0703,-0.356418277150813,-0.735629119767037,-0.0992062318940564,527.417507036477,"Piccolo"
"MATINO",75042,46.7591753720995,0.485901821207359,10817,0.599125683060109,0.55641437462357,0.0837181288897812,0.021725062401775,0.605610561056106,"S",2352,2080,"si",0.530685920577617,26.6287,-0.583932839112199,0.824887474983427,-0.811187027536817,406.215849816176,"Medio"
"MATRICE",70037,46.9373163565132,0.497551420176298,1021,0.526829268292683,0.511229946524064,0.0823529411764706,0.0215475024485798,0.542372881355932,"S",207,169,"si",0.550531914893617,20.4211,2.76058277325357,-0.790883255852261,-0.390134171309741,49.9973067072783,"Micro"
"MATTIE",1147,49.3753623188406,0.504347826086956,690,0.488135593220339,0.486133768352365,0.0685154975530179,0.0492753623188406,0.617117117117117,"N",133,211,"no",0.386627906976744,28.6942,0.614648803118376,-1.32210880445629,0.930499599392152,24.0466714527675,"Micro"
"MATTINATA",71031,45.9562627637849,0.490810074880871,5876,0.471745500209293,0.529534662867996,0.0816714150047483,0.0367597004765146,0.673671199011125,"S",1313,1318,"no",0.49904979095401,73.4861,-0.531800544379251,0.613036755582139,-1.44731167540847,79.9607000507579,"Medio"
"MAZARA DEL VALLO",81012,44.4692167723101,0.496030873207894,50011,0.443294145171668,0.538614509978242,0.0892309851905575,0.0687248805262842,0.630174374526156,"S",6338,9634,"no",0.396819434009517,274.7563,-0.891425472122391,0.520013095769693,-0.388111956554375,182.019484175613,"Grande"
"MAZZANO",17107,44.5984103250177,0.504446368143543,12707,0.691120281216567,0.499907817109145,0.0750368731563422,0.0879830014952388,0.613333333333333,"N",3698,2560,"si",0.590923617769255,15.7266,-1.01549861073887,-0.0442690493431365,-0.367063168453627,807.99409916956,"Medio"
